id,in_reply_to_user_id,text,created_at,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/id,referenced_tweets/0/type,entities/mentions/0/entities/start,entities/mentions/0/entities/end,entities/mentions/0/entities/username,entities/mentions/0/entities/id,entities/urls/0/entities/start,entities/urls/0/entities/end,entities/urls/0/entities/url,entities/urls/0/entities/expanded_url,entities/urls/0/entities/display_url,entities/urls/0/entities/images/0/entities/url,entities/urls/0/entities/images/0/entities/width,entities/urls/0/entities/images/0/entities/height,entities/urls/0/entities/status,entities/urls/0/entities/title,entities/urls/0/entities/description,entities/urls/0/entities/unwound_url,entities/hashtags/0/entities/start,entities/hashtags/0/entities/end,entities/hashtags/0/entities/tag
1475434452264243201,1.1554631665553815e+18,@tedyherbiansyh @rsyamhmmd tedy makan seblak hasil promo,2021-12-27T11:52:40.000Z,122300002,0,0,0,0,1.4753461185526825e+18,replied_to,16.0,26.0,rsyamhmmd,1.1539637183858647e+18,,,,,,,,,,,,,,,
1475433627408166912,2371878353.0,"@Luismillacoach @PSSI Haturnuhun coach support dan dukungannya, jangan lupa makan seblak ceu eroh coach .",2021-12-27T11:49:23.000Z,962430839106580480,1,0,0,0,1.4754278219883356e+18,replied_to,16.0,21.0,PSSI,2363027508.0,,,,,,,,,,,,,,,
1475433204186161154,1.353847968919548e+18,@taegiveaway Mau makan seblak:(,2021-12-27T11:47:42.000Z,2994255487,0,0,0,0,1.4754259661260308e+18,replied_to,0.0,12.0,taegiveaway,1.353847968919548e+18,,,,,,,,,,,,,,,
1475432983226044417,,cuaca disini dingin pas banget ya kan makan seblak komplit 🤤😋 hehehe https://t.co/8nZfC6uXQy,2021-12-27T11:46:50.000Z,1252932902502817793,0,26,0,0,,,,,,,69.0,92.0,https://t.co/8nZfC6uXQy,https://twitter.com/jiminieloves/status/1475432983226044417/photo/1,pic.twitter.com/8nZfC6uXQy,,,,,,,,,,
1475432130465329152,1.1453092524891176e+18,@alfaazh__ Bikos tadi siang aku makan seblak di kamar,2021-12-27T11:43:26.000Z,2600689788,0,0,0,0,1.4754319711236997e+18,replied_to,0.0,10.0,alfaazh__,1.1453092524891176e+18,,,,,,,,,,,,,,,
1475431862302478338,,Ini mending aku makan seblak apa sop yaaa. Udah pengen bgt seblak dari kemaren-kemaren tp perut mengkhawatirkan :(,2021-12-27T11:42:22.000Z,976093650949062656,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475431080454811650,1.1254195961591316e+18,"Gue mending makan seblak, baso aci, cuanki, baso pedes seharian😭",2021-12-27T11:39:16.000Z,1125419596159131648,0,1,0,0,1.4754310770490775e+18,replied_to,,,,,,,,,,,,,,,,,,,
1475431053288300544,,gua uda lama bgt ga makan seblak,2021-12-27T11:39:09.000Z,1287659241738604545,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475429609260814337,,Kalo lagi ujan gini paling enak makan seblak klo gak indomie pake telor cocok banget,2021-12-27T11:33:25.000Z,1088668437507764225,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475427845404905473,,"lg makan seblak nyamuk seliweran, eh tbtb nyunsep ke seblak gw…",2021-12-27T11:26:25.000Z,1230307033011740672,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475427837876514824,,"mau makan seblak,TAPI UDH 4 HARI MAKAN SEBLAK BERTURUT-TURUT 😀",2021-12-27T11:26:23.000Z,1374948095532756993,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1475427651745501184,1.2205312603862303e+18,Oke ternyata yg makan mie bukan gue tapi randu wkwk dan gue beli seblak,2021-12-27T11:25:38.000Z,1220531260386230272,0,0,0,0,1.4666419032317256e+18,replied_to,,,,,,,,,,,,,,,,,,,
1475427644028063744,,"Hujan gini enaknya makan seblak, tapi kasian sama abang gofud keujanan",2021-12-27T11:25:37.000Z,122371338,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475426480859484164,1.325062599361196e+18,"@pumpyumpiumkinn Bukan, bukan tempat seblaknya. Maksud aku rumah kamu dimana? Biar aku jemput, terus kita makan seblak bareng wkwkwkwk",2021-12-27T11:20:59.000Z,1393931605,0,0,0,0,1.4754262305476116e+18,replied_to,0.0,16.0,pumpyumpiumkinn,1.325062599361196e+18,,,,,,,,,,,,,,,
1475426422843789314,1.353847968919548e+18,"@taegiveaway bismillah seblak
always seblak ma kalo ditanya mau makan apa",2021-12-27T11:20:45.000Z,1473800526475116545,0,0,0,0,1.4754259661260308e+18,replied_to,0.0,12.0,taegiveaway,1.353847968919548e+18,,,,,,,,,,,,,,,
1475426297446735873,,makan seblak pas lg laper enak,2021-12-27T11:20:16.000Z,1241943025665716225,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
1475426094719197189,,"Hujan"" enak makan seblak level 5 😍",2021-12-27T11:19:27.000Z,1467834908223553539,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1475425671086149632,1.423193912018043e+18,@ky_menacing @sbyfess Emang aneh bgt makan seblak wkwkw,2021-12-27T11:17:46.000Z,443409601,0,1,0,0,1.475423446901293e+18,replied_to,13.0,21.0,sbyfess,1.152437175587242e+18,,,,,,,,,,,,,,,
1475424442096390145,1.4738178271738263e+18,@eleanspyth mam dong ayankkk 😠 nnti km sakit :((. gua baru td makan seblak,2021-12-27T11:12:53.000Z,1474416484176728067,0,1,0,0,1.4754240476220823e+18,replied_to,0.0,11.0,eleanspyth,1.4738178271738263e+18,,,,,,,,,,,,,,,
1475424394692284416,1.0819563306533764e+18,@bronntosaurus sekte mana makan seblak pake nasi,2021-12-27T11:12:42.000Z,1230468312707940352,0,0,0,0,1.475420306156122e+18,replied_to,0.0,14.0,bronntosaurus,1.0819563306533764e+18,,,,,,,,,,,,,,,
1475424284059131909,1.4648315746424177e+18,@bunnbunnyluvie baru makan seblak,2021-12-27T11:12:16.000Z,1474416484176728067,0,0,0,0,1.4754236922471588e+18,replied_to,0.0,15.0,bunnbunnyluvie,1.4648315746424177e+18,,,,,,,,,,,,,,,
1475423804469874689,,"ih yaallah pantes laper, baru ingat belum makan siang😬, malah lanjut ke seblak tdi😔 gapapasieh keknya",2021-12-27T11:10:21.000Z,1233796691381379072,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475423171364876290,1.314975287294083e+18,@convomf Orang2 western pernah makan seblak gak ?,2021-12-27T11:07:50.000Z,1455743485311524864,0,0,0,12,1.4754224622003443e+18,replied_to,0.0,8.0,convomf,1.314975287294083e+18,,,,,,,,,,,,,,,
1475422699283312640,,Pengen makan seblak,2021-12-27T11:05:58.000Z,956882599544147968,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475422121526366210,1.461324154381103e+18,@missufe Makan seblak ga sie,2021-12-27T11:03:40.000Z,1472455852065918978,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475421252156231680,,"aku dah lama gak makan seblak, pgn pedes2",2021-12-27T11:00:13.000Z,1351402714551369728,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
1475421197433073664,,hampir 4bulan gue gak makan seblak,2021-12-27T11:00:00.000Z,1339088567922900994,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475420946106249222,,ya allah gue pengen makan seblak 😭😭,2021-12-27T10:59:00.000Z,1339088567922900994,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1475420007207108609,1.3964780883057743e+18,"@skyxhearts udah udah jangan marah marah, mending ujan tipis tipis gini makan seblak",2021-12-27T10:55:16.000Z,495658860,0,0,0,0,1.4753466324387308e+18,replied_to,0.0,11.0,skyxhearts,1.3964780883057743e+18,,,,,,,,,,,,,,,
1475419362286653442,1.3726961699697705e+18,"@kdzeen waduhh, enak ga, gue udah lama ga makan seblak t_____t",2021-12-27T10:52:42.000Z,1472880489102905346,0,1,0,0,1.475399173356675e+18,replied_to,0.0,7.0,kdzeen,1.3726961699697705e+18,,,,,,,,,,,,,,,
1475419271568052224,1.461324154381103e+18,@missufe Makan seblak makji,2021-12-27T10:52:20.000Z,1446327628596592641,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475418622390538240,1.468450955100242e+18,@handsome_ksjin Makan seblak mas jin...,2021-12-27T10:49:46.000Z,1465991272867549188,0,0,0,0,1.475417406788956e+18,replied_to,0.0,15.0,handsome_ksjin,1.468450955100242e+18,,,,,,,,,,,,,,,
1475418379594846213,,capek pgn makan seblak,2021-12-27T10:48:48.000Z,1067312369557135360,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475417632585052162,,Selain pedes enaknya makan seblak tu dimananya?,2021-12-27T10:45:50.000Z,1448640666175619073,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475417520030973952,,"karna lagi ga makan seblak, makan baso aci pun jadi😎 https://t.co/7MtT6ZkDwY",2021-12-27T10:45:23.000Z,1384834688473202693,0,1,0,0,,,,,,,53.0,76.0,https://t.co/7MtT6ZkDwY,https://twitter.com/Senayeeeeee/status/1475417520030973952/photo/1,pic.twitter.com/7MtT6ZkDwY,,,,,,,,,,
1475416924980797442,3467191638.0,"Baru inget, terakhir makan seblak tahun lalu :""",2021-12-27T10:43:01.000Z,3467191638,0,1,0,0,1.4754140066931302e+18,replied_to,,,,,,,,,,,,,,,,,,,
1475416540896182279,1.461324154381103e+18,@missufe makan seblak yuk...,2021-12-27T10:41:29.000Z,1414112670844739587,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475416475334627329,192478403.0,"Kamu yg lagi diet, kalau bisa masak sendiri, yuk mending masak sendiri⁣ 😁

Diet gak semenderita itu kan⁣ 😅
Mau makan mie, masih bisa. Mau makan seblak, juga masih bisa⁣ 😍
Tinggal kamu-nya aja⁣ 😁",2021-12-27T10:41:14.000Z,192478403,0,0,0,0,1.4754164725076664e+18,replied_to,,,,,,,,,,,,,,,,,,,
1475415985716797440,,Makan seblak sampe perut panas… 🥲,2021-12-27T10:39:17.000Z,173082838,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475415333099900931,,Diet! Kalori sisa 500 makan seblak masi cukup ga ya?,2021-12-27T10:36:41.000Z,1277465017009311747,0,4,0,0,,,,,,,,,,,,,,,,,,,,,
1475415308647034884,,Mending makan seblak pedes dehh,2021-12-27T10:36:36.000Z,487390299,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1475414562761412608,,"akmal setiap kerumah kaya anak paling bebas makan apa aja anjrit segala dibeli, bcs kalo di rumahnya setiap beli makanan dari luar pasti bapanya gini "" mal masukin microwave dulu "", lo mikir anjrit beli seblak kudu dimasukin microwave 😇🙏🏼, aing kalo jadi anaknya udah gakan jajan",2021-12-27T10:33:38.000Z,1410095742560083976,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475414522584174594,,"ga lagi gue makan seblak pas perut kosong, endingnya pasti mules trs ajg https://t.co/4DDhuzkYDO",2021-12-27T10:33:28.000Z,1457232416590819335,0,0,0,0,1.4754102717283287e+18,quoted,,,,,73.0,96.0,https://t.co/4DDhuzkYDO,https://twitter.com/thisiskey_/status/1475410271728328705,twitter.com/thisiskey_/sta…,,,,,,,,,,
1475414156501151745,857752873.0,@LUNERPW Makan seblak maknyus.,2021-12-27T10:32:01.000Z,1320640448,0,0,0,0,1.4754136865502863e+18,replied_to,0.0,8.0,LUNERPW,857752873.0,,,,,,,,,,,,,,,
1475413554530422787,1.461324154381103e+18,@missufe makan seblak makji sambil rebahan😅,2021-12-27T10:29:37.000Z,1470988459619676162,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475412817779970051,2822309218.0,@yuoungeun INGET LAAAAH. Teume harus tau kalau Haruto sama Youngeun Kep1er makan seblak. 🔥,2021-12-27T10:26:42.000Z,1374569057026908162,0,1,0,0,1.4754124209820467e+18,replied_to,0.0,10.0,yuoungeun,1.4953676166048197e+18,,,,,,,,,,,,,,,
1475412374207139841,,Kali ini aku nda bs nahan makan seblak🙏🙏🙏,2021-12-27T10:24:56.000Z,1443398841135370244,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475411916289765376,1.461324154381103e+18,@missufe Makan seblak sek puuedes makji😅😅😅,2021-12-27T10:23:07.000Z,1450405409802506240,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475411771662147594,1.4705753075433103e+18,@beIIaine itu!!! makan seblak bareng bareng,2021-12-27T10:22:32.000Z,1439948406554648580,0,1,0,0,1.4754020815277463e+18,replied_to,0.0,9.0,beIIaine,1.4705753075433103e+18,,,,,,,,,,,,,,,
1475411633082028033,1.4543788906552563e+18,@xpapeople Di gue juga ujan makanya makan seblak,2021-12-27T10:21:59.000Z,1475289497562542082,0,0,0,0,1.4754095645603635e+18,replied_to,0.0,10.0,xpapeople,1.4543788906552563e+18,,,,,,,,,,,,,,,
1475411002950754304,1.461324154381103e+18,@missufe Makan seblak wkwk,2021-12-27T10:19:29.000Z,1465945762907500545,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475410319467941891,1.461324154381103e+18,@missufe Makan seblak seger nih hujan2,2021-12-27T10:16:46.000Z,1444449463674671107,0,0,0,0,1.4754097671704044e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475409878155816960,619030243.0,@FOOD_FESS belum pernah makan seblak 😢,2021-12-27T10:15:01.000Z,1107097377783971840,0,1,0,0,1.4753974716143534e+18,replied_to,0.0,10.0,FOOD_FESS,619030243.0,,,,,,,,,,,,,,,
1475409249828171779,,YEY MAKAN SEBLAK,2021-12-27T10:12:31.000Z,1260103226696724480,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475409170790682628,1.461324154381103e+18,@missufe Makan seblak sing lada... Biar huhahh,2021-12-27T10:12:12.000Z,770567584999583744,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475408796012867584,1.409176280285606e+18,"@sazalean_ gak,gue aja gk pernah makan seblak",2021-12-27T10:10:43.000Z,1474345322037923840,0,1,0,0,1.4754081148956262e+18,replied_to,,,,,,,,,,,,,,,,,,,
1475408758666760193,1.461324154381103e+18,@missufe Makan seblak 😅,2021-12-27T10:10:34.000Z,1463729224452239362,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475408491984482306,1.461324154381103e+18,@missufe Scroll tl sambil makan seblak 🔥 mantap makji,2021-12-27T10:09:30.000Z,1466435931875930112,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475408291370921986,1.461324154381103e+18,@missufe mam seblak makjii enak anget ujan gini cma uangku ngepas bangettt mau beli makan wkwkwk,2021-12-27T10:08:43.000Z,2871491003,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475408275592015878,1.4504386828889907e+18,"@ahdaapadenganmu @sbyfess Jujur mas belum pernah makan seblak hahahahaha 😂
Tapi katanya pedes, jadinya mas nggak suka hahahaha 😂",2021-12-27T10:08:39.000Z,1100410578,0,1,0,0,1.4754071230307615e+18,replied_to,17.0,25.0,sbyfess,1.152437175587242e+18,,,,,,,,,,,,,,,
1475408092573495297,,nyesel bgt makan seblak,2021-12-27T10:07:55.000Z,1718535836,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
1475407935735926787,1.461324154381103e+18,@missufe gedor akuuu awowkwkwk atau makan/ jajan seblak,2021-12-27T10:07:18.000Z,1276574485252980736,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475407899073527810,1.461324154381103e+18,"@missufe Makan makan yg pedes pedes si manteup bgt ujan ujan gini contoh nya boci, seblak, japlak, Korean food yg pedes peses ah dahlah mangteuppo🙂🙂🙂",2021-12-27T10:07:09.000Z,1432303989832388609,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475407606621491201,1.461324154381103e+18,"@missufe makan seblak kayaknya enak, mana adem ujan ujan gini kan ya",2021-12-27T10:05:59.000Z,1311373627887988736,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475407355072319490,1.461324154381103e+18,@missufe Makan seblak,2021-12-27T10:04:59.000Z,307905105,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475407342938189828,1.461324154381103e+18,@missufe Makan seblak gasiii,2021-12-27T10:04:56.000Z,1323978425741107205,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475407149236776963,1.461324154381103e+18,@missufe Makan seblak gaksiee,2021-12-27T10:04:10.000Z,1435623964454182913,0,0,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475407148351819776,1.461324154381103e+18,@missufe Makan seblak,2021-12-27T10:04:10.000Z,988676390277992448,0,2,0,0,1.4754070983892296e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475406912325775361,1.4205458713855468e+18,"@azuresthetic sore ra, jangan lupa makan ya. gue saranin seblak aja",2021-12-27T10:03:14.000Z,1417767120981483526,0,1,0,0,1.4754051929085747e+18,replied_to,,,,,,,,,,,,,,,,,,,
1475406722235654146,1.2527773677490954e+18,@___echan Meskipun blum pernah makan seblak kayaknya oke juga kalo pake nasi. Bisa meringankan pedes nya 😂😂😂,2021-12-27T10:02:28.000Z,1474937443581247491,0,1,0,0,1.47539689755256e+18,replied_to,0.0,9.0,___echan,1.2527773677490954e+18,,,,,,,,,,,,,,,
1475404633736548355,,"ㅤ
ㅤ
""Ayo! Masnya mau makan apa, nih? Saya ada rekomendasi warung seblak sih. Eh tapi kayaknya Masnya udah pernah cobain seblak, ya? ""
ㅤ
ㅤ https://t.co/J2X4yMFwNR",2021-12-27T09:54:11.000Z,1299330674445283329,0,0,0,0,1.4753662676577523e+18,quoted,,,,,138.0,161.0,https://t.co/J2X4yMFwNR,https://twitter.com/degradasif/status/1475366267657752578,twitter.com/degradasif/sta…,,,,,,,,,,
1475404456212647937,,grimis² gini enaknya makan seblak,2021-12-27T09:53:28.000Z,1456515958432944129,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475404244542840834,1.4736565555558113e+18,@noagjie lagi makan seblak kayaknya,2021-12-27T09:52:38.000Z,1452517152251015170,0,1,0,0,1.47540399251558e+18,replied_to,0.0,8.0,noagjie,1.4736565555558113e+18,,,,,,,,,,,,,,,
1475401760424734721,,"Gua perna bilang ke temn gua ""kapok makan seblak"" Terus dia jwab ""lu bukan kapok makan seblak, cuma blum nemu yang enak aja"" Dan temen gua gak bohong soal itu, 

Karena hari ini gua nemu seblak yang tepat,INI YANG GUA CARI!
 ternyta seblak enak juga ya :)",2021-12-27T09:42:45.000Z,1463755404144304132,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475401532443021312,,cewe di ajak makan seblak https://t.co/iTbkbsCRtF,2021-12-27T09:41:51.000Z,986059340,0,1,0,0,1.4751199966236751e+18,quoted,,,,,26.0,49.0,https://t.co/iTbkbsCRtF,https://twitter.com/Askrlfess/status/1475119996623675392,twitter.com/Askrlfess/stat…,,,,,,,,,,
1475401412213293061,,belum pernah makan seblak dan cireng asli bandung https://t.co/vhl8VCEjHS,2021-12-27T09:41:22.000Z,992654084082515980,0,0,0,0,1.4751028608072704e+18,quoted,,,,,50.0,73.0,https://t.co/vhl8VCEjHS,https://twitter.com/convomf/status/1475102860807270402,twitter.com/convomf/status…,,,,,,,,,,
1475401286870704129,105740495.0,@hourIyzhongli Sekarang lumayan banyak seblak disini jadi mestine ada. Cuma e aku nda pernah makan jadi nda tau variasi e apa aja,2021-12-27T09:40:53.000Z,1436091596,0,1,0,0,1.4754002703643648e+18,replied_to,0.0,14.0,hourIyzhongli,105740495.0,,,,,,,,,,,,,,,
1475400749915934720,1.461324154381103e+18,@missufe hujan dingin enaknya makan seblak deh makji,2021-12-27T09:38:45.000Z,1356145023151009795,0,0,0,0,1.475399514278142e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475400623579303938,1.461324154381103e+18,@missufe ujan² gini enaknya makan seblak makji😍,2021-12-27T09:38:14.000Z,1294996484434169857,0,0,0,0,1.475399514278142e+18,replied_to,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,,,,,,,,,
1475399020734341121,,Udah sore gini enaknya makan seblak ato baso,2021-12-27T09:31:52.000Z,1141997269475946497,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475397667672911873,,Jadi pengen makan seblak deh,2021-12-27T09:26:30.000Z,231306535,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475396306340237313,,"Kemaren makan seblak, kemarennya kemaren juga makan seblak, masa karang udah kepengen seblak lagi si mengsedi",2021-12-27T09:21:05.000Z,1443878867320463360,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475395781649522691,,pengen jajan seblak dishopee food tapi kalo pake voucher harus beli 4 siapa yang mau makan 3 nya😭😭,2021-12-27T09:19:00.000Z,1225379430530310144,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1475395726993608707,1.3501313552884326e+18,"@colorfulprism7 belumm, ujan-ujan gini enaknya makan bakso atau seblak",2021-12-27T09:18:47.000Z,1214542848495738881,0,0,0,0,1.475394991224623e+18,replied_to,0.0,15.0,colorfulprism7,1.3501313552884326e+18,,,,,,,,,,,,,,,
1475393950722637824,,"will you makan seblak with me, yes of course ayo gas banter ra nganggo rem https://t.co/2dCntIliu2",2021-12-27T09:11:44.000Z,433148623,0,0,0,0,1.475372126265692e+18,quoted,,,,,75.0,98.0,https://t.co/2dCntIliu2,https://twitter.com/JenoFess/status/1475372126265692161,twitter.com/JenoFess/statu…,,,,,,,,,,
1475393757868556288,1.0187288195390792e+18,@kokriweuh makan seblak sie,2021-12-27T09:10:58.000Z,1276819255703375872,0,1,0,0,1.4753858242502533e+18,replied_to,0.0,10.0,kokriweuh,1.0187288195390792e+18,,,,,,,,,,,,,,,
1475392155451473921,1.4740705635554632e+18,"@erifkaaa makan seblak aja sih, biasanya kan kaum hawa suka itu",2021-12-27T09:04:35.000Z,1474946793255276545,0,0,0,0,1.475389361717846e+18,replied_to,0.0,9.0,erifkaaa,1.4740705635554632e+18,,,,,,,,,,,,,,,
1475392130264621057,1.307883970361606e+18,"@ocabukanteh OALA IYAYA PANAS BGT, KAN GUE BILANG HOSHI DAH EMOSI MUK MAKAN SEBLAK",2021-12-27T09:04:29.000Z,1301549540743413761,0,1,0,0,1.475391962895188e+18,replied_to,0.0,12.0,ocabukanteh,1.307883970361606e+18,,,,,,,,,,,,,,,
1475391179818557441,1.3504819297876992e+18,"@HoshiGemoy @AREAJULID Anjir emang,gw yg minjemin makan Seblak,yg ngutang makan sate kambing sambil nyalon..ga ngotak emang di sw nya pamer paketan baju lebih dr 5 kek nya dr suami,gw mau beli daster aja maju mundur,emang si gw ga nagih,tp ngetes aja dia sadar ga tanpa gw tagih",2021-12-27T09:00:43.000Z,1216683838400712704,0,0,2,0,1.4753624267699978e+18,replied_to,12.0,22.0,AREAJULID,9.283086393156484e+17,,,,,,,,,,,,,,,
1475391160260591616,,aku abis makan seblak tomyam enak banget,2021-12-27T09:00:38.000Z,1472537523360448515,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1475389674952617984,1.441976279587119e+18,@ileesei MAU MAKAN SEBLAK 10 KILO ADA GA?!,2021-12-27T08:54:44.000Z,179405561,0,1,0,0,1.4744563710765548e+18,replied_to,0.0,8.0,ileesei,1.441976279587119e+18,,,,,,,,,,,,,,,
1475389544266493953,,gw ga pernah makan seblak #pathetic,2021-12-27T08:54:13.000Z,1427576542398345218,0,2,0,0,,,,,,,,,,,,,,,,,,,26.0,35.0,pathetic
1475388579115241473,,dripda emosi mending kita makan seblak,2021-12-27T08:50:23.000Z,1301549540743413761,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
1475384584170704898,1.3614941838238963e+18,"Hal lain yang lucu, pas beli makan, kan aku kadang bayarin. Nah dia SELALU beli makanan yang paling mahal/mahalan gitu daripada aku yang beliin dia. Misal nih, aku beli seblak 12k, mbak milih 14k, dia milih 16k.",2021-12-27T08:34:30.000Z,1361494183823896580,0,1,0,0,1.4753799964997427e+18,replied_to,,,,,,,,,,,,,,,,,,,
1475383386994663424,1.2075802734763745e+18,"@day6confess ajak makan bakso, ketoprak, seblak, gado2, cimol, cireng, mie ayam, intinya kulineran NGUEEENGG",2021-12-27T08:29:45.000Z,1455025003024379912,0,1,0,0,1.4753733848630804e+18,replied_to,0.0,12.0,day6confess,1.2075802734763745e+18,,,,,,,,,,,,,,,
1475382472057573381,1.314975287294083e+18,"@convomf kaga, gua udah bisa beli seblak, co spoti prem, iqiyi prem atau ga gua nonton di kcm trs pulangnya makan mie ayam deket rumah",2021-12-27T08:26:07.000Z,1427267105410338816,0,1,1,0,1.4753809445424535e+18,replied_to,0.0,8.0,convomf,1.314975287294083e+18,,,,,,,,,,,,,,,
1475382338347433985,1.229047068762624e+18,@maurechh makan seblak,2021-12-27T08:25:35.000Z,1389177762099863557,0,0,0,0,1.4753809597929551e+18,replied_to,0.0,9.0,maurechh,1.229047068762624e+18,,,,,,,,,,,,,,,
1475382046436388868,1.1482500233034012e+18,"@R_AdelJKT48 Lagi makan seblak dul, mau ga?",2021-12-27T08:24:25.000Z,1266305038181208064,0,0,0,0,1.4753812195294003e+18,replied_to,0.0,12.0,R_AdelJKT48,1.1482500233034012e+18,,,,,,,,,,,,,,,
1475381978350297090,1.2444540408192655e+18,@CLYDEAN92 pgn makan seblak bandunggg shjdjdjs,2021-12-27T08:24:09.000Z,1287659241738604545,0,1,0,0,1.4753808241197752e+18,replied_to,0.0,10.0,CLYDEAN92,1.2444540408192655e+18,,,,,,,,,,,,,,,
1475381512790937602,,Hack makan seblak wkwkwk https://t.co/0PDFh7ILAr,2021-12-27T08:22:18.000Z,1310057890833600513,0,2,6,0,,,,,,,25.0,48.0,https://t.co/0PDFh7ILAr,https://twitter.com/nutellaoreyo/status/1475381512790937602/photo/1,pic.twitter.com/0PDFh7ILAr,,,,,,,,,,
1475380898950307841,1.2075802734763745e+18,"@day6confess Hunting makanan indo pastinya! bakal gw racynin makan seblak, mie ayam, cilok, telur gulung, batagor, gorengan. trus pengen ngenalin dangdut ke mereka 😭👍",2021-12-27T08:19:52.000Z,1136999041517010944,0,0,0,0,1.4753733848630804e+18,replied_to,0.0,12.0,day6confess,1.2075802734763745e+18,,,,,,,,,,,,,,,
1475380617902579717,1.473060349138006e+18,@hcxkya Makan seblak ya dirumahmu wkkwk,2021-12-27T08:18:45.000Z,1329628436696948737,0,1,0,0,1.4753714180155924e+18,replied_to,0.0,7.0,hcxkya,1.473060349138006e+18,,,,,,,,,,,,,,,
